"procarnumcod","fromarportcod","toarportcod","spacod","UpliftRestrictions","ThroughSPAflag","MultilateralCarrier","InvoluntaryRerouted","InvoluntaryEndorsed","Indemnification","sidetrip","originalreissueflg","Transportation","ownSurchargebilling","mixedclassoptions","sectorFareComponent","spaoncodeshare","OALsurchargebilling","spashareflag","FRMLAT","FRMLON","TOOLAT","TOOLON","bilamt","bilcnt","outcome"
"005","MNL","RXS","6","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","14.508600000","121.019997000","11.597700120","122.751998900","500","5","1"
"005","RXS","MNL","6","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","11.597700120","122.751998900","14.508600000","121.019997000","500","5","1"
"297","MNL","HKG","18","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","500","5","1"
"205","UBJ","HND","5","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","33.930000310","131.279007000","35.552299000","139.779999000","500.28","3","1"
"006","SFO","SEA","17","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","37.618999480","-122.375000000","47.449001000","-122.308998000","500.3","2","0"
"173","HNL","ITO","26","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","21.320620000","-157.924228000","19.721399310","-155.048004200","500.59","4","1"
"838","YLW","YEG","16","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","49.956100460","-119.377998400","53.309700010","-113.580001800","500.68","5","1"
"205","MNL","KLO","18","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","14.508600000","121.019997000","11.679400440","122.375999500","501.5","9","2"
"001","MCO","ORD","7","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","28.429399490","-81.308998110","41.978600000","-87.904800000","501.83","7","1"
"006","LEX","ATL","13","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","38.036499020","-84.605903630","33.636700000","-84.428101000","502.06","8","2"
"327","OGG","HNL","1","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","20.898600000","-156.429993000","21.320620000","-157.924228000","503","7","1"
"205","DGT","MNL","11","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","9.333709717","123.300003100","14.508600000","121.019997000","503.1","43","2"
"999","KLO","MNL","12","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","11.679400440","122.375999500","14.508600000","121.019997000","503.75","8","2"
"999","MNL","TAG","16","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","14.508600000","121.019997000","9.665442000","123.853533000","503.75","8","2"
"006","DTW","ALB","21","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","42.212398530","-83.353401180","42.748298650","-73.801696780","503.91","3","1"
"829","SIN","USM","15","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","1.350190000","103.994003000","9.547789574","100.061996500","504","2","0"
"731","JJN","KWE","15","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","24.796400000","118.589996000","26.538499830","106.801002500","504","4","1"
"057","MNL","SGN","12","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","14.508600000","121.019997000","10.818799970","106.652000400","504.04","2","0"
"006","MIA","ATL","21","Q","M","Q","U","Q","U","E","E","E","A","M","A","A","I","A","25.793199540","-80.290603640","33.636700000","-84.428101000","504.05","6","1"
"001","SAN","LAX","20","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","32.733600620","-117.190002400","33.942501070","-118.407997100","504.17","6","1"
"001","STL","ORD","20","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","38.748697000","-90.370003000","41.978600000","-87.904800000","504.3","4","1"
"157","ATH","DOH","10","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","37.936401370","23.944499970","25.273056000","51.608056000","504.43","5","1"
"157","DOH","ATH","10","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","25.273056000","51.608056000","37.936401370","23.944499970","504.43","5","1"
"001","MCI","ORD","17","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","39.297600000","-94.713898000","41.978600000","-87.904800000","504.61","10","2"
"607","MNL","BNE","42","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","14.508600000","121.019997000","-27.384199140","153.117004400","504.98","2","0"
"607","BNE","MNL","42","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","-27.384199140","153.117004400","14.508600000","121.019997000","504.98","2","0"
"829","TDX","BKK","26","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","12.274600030","102.319000200","13.681099890","100.747001600","505","7","1"
"006","ATL","SAT","21","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","33.636700000","-84.428101000","29.533700940","-98.469802860","505.44","2","0"
"006","IAD","ATL","6","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","38.944499970","-77.455802920","33.636700000","-84.428101000","505.76","11","2"
"211","MNL","LGP","41","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","14.508600000","121.019997000","13.157500000","123.735000000","506.1","12","2"
"695","TPE","MNL","10","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","25.077700000","121.233002000","14.508600000","121.019997000","506.11","5","1"
"005","CLE","PBI","8","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","41.411701200","-81.849800110","26.683200840","-80.095596310","507.74","6","1"
"176","MXP","DXB","36","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","45.630600000","8.728110000","25.252799990","55.364398960","507.83","3","1"
"027","YYC","SEA","5","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","51.113899230","-114.019996600","47.449001000","-122.308998000","508","4","1"
"006","ATL","SRQ","6","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","33.636700000","-84.428101000","27.395399090","-82.554397580","508.04","12","2"
"005","SJO","IAH","8","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","9.993860245","-84.208801270","29.984399800","-95.341400150","508.35","3","1"
"006","SLC","MSO","11","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","40.788398740","-111.977996800","46.916301730","-114.091003400","508.4","4","1"
"001","LAX","MSY","17","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","33.942501070","-118.407997100","29.993400570","-90.258003230","508.75","3","1"
"005","IAH","MCO","8","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","29.984399800","-95.341400150","28.429399490","-81.308998110","508.81","6","1"
"000","PEK","MNL","4","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","40.080101010","116.584999100","14.508600000","121.019997000","508.92","3","1"
"297","ZAM","MNL","2","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","6.922420025","122.059997600","14.508600000","121.019997000","509","10","2"
"297","MNL","ILO","2","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","14.508600000","121.019997000","10.833017000","122.493358000","509","12","2"
"006","CVG","SFO","18","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","39.048801420","-84.667800900","37.618999480","-122.375000000","510","1","0"
"006","LAX","AUS","20","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","33.942501070","-118.407997100","30.194499970","-97.669898990","510","2","0"
"006","LAX","CMH","18","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","33.942501070","-118.407997100","39.998001000","-82.891899000","510","2","0"
"173","HNL","LAS","22","E","M","E","E","Q","E","U","Q","U","Q","Q","Q","M","A","M","21.320620000","-157.924228000","36.080101010","-115.152000400","510","2","0"
